visit_id,confirm_count,start_count,step_1_count,step_2_count,step_3_count,confirm_time,start_time,step_1_time,step_2_time,step_3_time,client_id,visitor_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
401790940_74737450841_532008,0,3,1,1,1,0.0,60.0,49.0,86.0,70.0,3249076,97516026_65112039385,17.0,205.0,61.5,F,2.0,36374.35,0.0,3.0
401795407_94337585385_650794,0,1,1,1,1,0.0,26.0,7.0,35.0,77.0,7297859,394234010_58614200313,7.0,86.0,28.5,U,2.0,59277.01,3.0,6.0
401817554_44959082600_25992,0,1,1,1,1,0.0,7.0,28.0,33.0,23.0,3432060,414968708_53992192538,15.0,182.0,36.5,M,5.0,358238.1,1.0,4.0
401861561_52920637239_279156,0,1,1,1,0,0.0,114.0,363.0,188.0,0.0,3948065,856773358_3745207600,10.0,124.0,59.0,M,2.0,77580.87,0.0,3.0
401865083_69818905493_949185,0,2,2,2,2,0.0,7.0,15.0,134.5,282.0,4667991,555087162_26475922969,11.0,133.0,31.5,M,2.0,50912.28,4.0,7.0
40187789_77773303099_122451,0,1,1,1,1,0.0,5.0,6.0,16.0,26.0,9504248,476295683_61057977223,7.0,84.0,66.0,M,2.0,273442.33,6.0,9.0
40191909_92220159243_732402,0,1,1,1,0,0.0,35.0,5.0,37.0,0.0,5321496,762594876_88829219120,7.0,84.0,21.0,U,2.0,30321.69,4.0,7.0
401933172_49470921941_732458,0,1,0,0,0,0.0,37.0,0.0,0.0,0.0,1008574,843737981_55009782148,21.0,261.0,68.0,M,3.0,872905.9400000001,6.0,9.0
401957442_59862513306_221052,0,1,1,1,0,0.0,19.0,5.0,83.0,0.0,5895617,612768246_43498632892,7.0,85.0,32.0,U,2.0,52697.62,2.0,5.0
401959480_5470831097_36632,0,1,1,1,0,0.0,19.0,76.0,120.0,0.0,62503,759258929_31034969239,7.0,85.0,37.0,U,2.0,148326.71,6.0,9.0
402008164_1274690640_976317,0,1,1,1,1,0.0,6.0,20.0,93.0,29.0,2836203,234826242_86582460506,16.0,202.0,51.5,M,3.0,205953.12,2.0,5.0
402094444_13278722417_151636,0,2,3,1,1,0.0,75.5,29.333333333333332,110.0,58.0,8553099,215938215_97591599369,12.0,145.0,58.0,F,2.0,122897.01,5.0,8.0
402159228_30024532760_779298,0,1,1,1,1,0.0,17.0,9.0,77.0,92.0,6219019,298025319_4552922825,21.0,259.0,64.5,F,2.0,29786.99,3.0,6.0
402170104_12902080536_238460,1,1,1,1,1,26.0,13.0,10.0,78.0,30.0,8694251,203275724_57660967697,6.0,76.0,34.0,M,2.0,31813.36,1.0,4.0
402364493_52234089596_363917,0,1,2,1,1,0.0,5.0,24.0,60.0,18.0,8652675,390177771_39292585180,19.0,238.0,51.0,M,4.0,71177.62,6.0,9.0
402431624_2432704068_740120,0,1,1,0,0,0.0,37.0,42.0,0.0,0.0,7958329,759535880_50378789991,9.0,112.0,31.0,F,4.0,147390.16,4.0,7.0
402463758_31366967282_465737,0,1,0,0,0,0.0,41.0,0.0,0.0,0.0,2913213,906579753_47471247424,10.0,124.0,45.0,U,2.0,97151.7,4.0,8.0
402551964_91904354159_40189,0,1,1,1,1,0.0,39.0,22.0,50.0,133.0,1408318,422299711_96720494823,6.0,77.0,53.5,U,2.0,60077.16,0.0,3.0
402555127_42120957981_971600,0,1,0,0,0,0.0,62.0,0.0,0.0,0.0,3992883,205205835_63154185396,17.0,206.0,41.0,F,2.0,46539.34,6.0,9.0
40255966_45133102863_98014,0,1,1,1,1,0.0,50.0,49.0,87.0,606.0,3145026,341799650_67691834145,8.0,103.0,72.5,F,2.0,184425.33,5.0,8.0
402562733_65648432322_969984,0,1,1,1,1,0.0,4.0,3.0,70.0,40.0,8232143,798050156_42443575587,11.0,136.0,31.5,F,2.0,81031.19,5.0,8.0
402581272_93817820926_300756,0,6,0,0,0,0.0,47.833333333333336,0.0,0.0,0.0,9230154,684337617_93575386177,5.0,68.0,32.0,U,2.0,46381.92,6.0,9.0
402679126_4483059151_460425,0,1,1,0,0,0.0,36.0,16.0,0.0,0.0,9645775,416616324_62164720137,6.0,81.0,42.0,U,2.0,30016.15,0.0,3.0
402737344_21294011691_518396,0,2,1,0,0,0.0,9.0,24.0,0.0,0.0,3090130,364371471_9242506939,6.0,83.0,60.5,U,2.0,373823.1,6.0,9.0
402755493_51028899321_725434,0,1,1,1,1,0.0,334.0,9.0,67.0,34.0,5780472,605602409_90977356484,5.0,71.0,38.0,U,2.0,38215.05,4.0,7.0
402761208_50271707233_643672,0,1,1,1,1,0.0,163.0,19.0,87.0,894.0,5638347,637941708_43844188154,10.0,125.0,72.5,F,2.0,209314.04,2.0,5.0
402773862_85265008842_4745,1,1,1,1,1,61.0,920.0,19.0,811.0,51.0,5095048,76602975_56237679621,8.0,106.0,27.5,F,2.0,31524.05,1.0,4.0
402802599_8960773858_128314,0,1,1,1,1,0.0,20.0,44.0,39.0,170.0,6618847,963411694_34893847653,9.0,112.0,68.5,M,2.0,36083.32,0.0,3.0
402805635_66578247803_396334,0,1,0,0,0,0.0,8.0,0.0,0.0,0.0,3939719,808137001_16820979984,22.0,268.0,46.5,M,5.0,587143.5,5.0,8.0
402815892_41055364189_654305,0,1,1,2,0,0.0,212.0,74.0,128.5,0.0,969338,646530777_78244598357,7.0,94.0,51.0,U,2.0,33935.18,1.0,4.0
402860254_40157960667_81212,0,1,1,1,1,0.0,11.0,44.0,91.0,35.0,5621347,534109528_94904983111,11.0,133.0,32.0,F,2.0,49400.75,2.0,5.0
402870621_59056677496_670767,0,1,1,1,1,0.0,14.0,38.0,94.0,45.0,6047402,341210860_27185225016,7.0,88.0,32.0,U,2.0,38331.77,6.0,9.0
402877368_3480536037_92460,0,1,1,1,1,0.0,21.0,14.0,97.0,312.0,2365879,437745996_95521524842,5.0,69.0,56.5,U,2.0,49768.05,1.0,4.0
40291644_80611243952_765101,0,1,0,0,0,0.0,578.0,0.0,0.0,0.0,8412814,287933275_12849230497,18.0,220.0,48.0,M,3.0,66847.51999999999,4.0,9.0
402968016_45242803129_101195,0,5,0,0,0,0.0,458.8,0.0,0.0,0.0,5494657,907595804_94148613696,5.0,64.0,36.0,U,2.0,26957.38,1.0,4.0
403019559_50085007796_382753,0,1,1,1,0,0.0,33.0,17.0,277.0,0.0,7159204,746236453_69555509766,6.0,80.0,53.0,U,2.0,43468.59,5.0,8.0
403033393_2171994375_717898,0,1,0,0,0,0.0,10.0,0.0,0.0,0.0,5523096,734047560_43627691175,12.0,147.0,61.5,F,2.0,669676.9800000001,6.0,9.0
403036615_45147489908_637391,0,1,1,1,1,0.0,16.0,9.0,21.0,46.0,5232551,271765260_20901103601,16.0,193.0,44.5,F,2.0,141588.9,6.0,9.0
403059801_43448695619_76361,0,4,2,1,1,0.0,200.0,33.0,157.0,730.0,725905,270207314_23504355200,10.0,120.0,56.0,M,2.0,97182.81,0.0,3.0
403145959_81853801630_400825,1,1,1,1,1,162.0,14.0,67.0,185.0,370.0,6808844,948600001_55010206727,11.0,134.0,44.0,M,2.0,74598.88,6.0,9.0
403198606_48432078178_425335,0,2,1,1,1,0.0,643.0,53.0,65.0,177.0,2665926,236367823_51841836374,8.0,106.0,66.5,M,2.0,69070.94,5.0,8.0
403208878_50489565753_564685,0,1,1,1,1,0.0,64.0,57.0,150.0,750.0,507610,923146184_17967023104,5.0,66.0,57.5,U,2.0,50177.84,4.0,7.0
403238430_68820346953_49219,0,1,0,0,0,0.0,187.0,0.0,0.0,0.0,5511884,961486793_24803288746,24.0,289.0,51.0,U,2.0,61163.27,1.0,4.0
403268854_34276682069_888442,0,1,1,1,1,0.0,69.0,70.0,204.0,257.0,1007556,641173896_17936150868,14.0,170.0,61.5,F,3.0,78161.95,3.0,6.0
403277583_1168920576_34343,0,2,0,0,0,0.0,22.0,0.0,0.0,0.0,6492630,863074217_16619876767,23.0,280.0,67.0,F,2.0,301316.9,3.0,6.0
403316594_81740685643_611792,1,2,1,1,1,52.0,5.5,13.0,77.0,29.0,4054953,737774131_5298486318,24.0,298.0,40.5,M,4.0,607958.9700000001,3.0,6.0
403348804_20695949641_397682,1,1,4,3,2,61.0,194.0,5.5,46.666666666666664,106.0,5728757,776650311_23210829565,24.0,292.0,29.5,M,2.0,74545.25,4.0,7.0
403373501_77263518856_29554,0,3,1,1,0,0.0,34.666666666666664,12.0,60.0,0.0,9371283,287605756_27262965684,9.0,116.0,38.0,F,2.0,32805.18,5.0,8.0
403425468_67267813782_317602,0,1,1,1,1,0.0,47.0,162.0,32.0,1145.0,1524280,741754026_1334946290,14.0,175.0,60.5,F,2.0,119189.73,0.0,3.0
403495517_63107245456_82754,0,1,1,1,1,0.0,180.0,17.0,447.0,67.0,6621256,891383917_78800227187,13.0,167.0,56.0,F,2.0,66774.9,0.0,3.0
403520003_11016262965_159032,0,1,1,1,0,0.0,33.0,18.0,105.0,0.0,3513370,642764322_99284111761,12.0,152.0,35.0,M,2.0,179490.16999999998,6.0,9.0
403581986_33357505342_856152,0,1,1,1,1,0.0,20.0,33.0,62.0,35.0,7813334,702456453_35854100189,11.0,134.0,50.5,M,2.0,30587.32,1.0,4.0
403587680_54014910258_582185,0,1,3,1,1,0.0,112.0,26.333333333333332,68.0,29.0,2123867,725473527_18988408019,10.0,131.0,38.5,M,3.0,43913.17999999999,1.0,4.0
403651070_27936596290_3295,0,1,2,2,1,0.0,48.0,37.5,153.5,242.0,8161704,51139876_28747108939,21.0,253.0,63.0,F,3.0,461340.67,6.0,9.0
40365642_54565852476_869381,0,1,1,1,1,0.0,9.0,4.0,25.0,39.0,6629661,362353474_87748116133,15.0,180.0,58.5,F,2.0,31035.14,0.0,3.0
40369515_95858493149_834087,0,1,0,0,0,0.0,3.0,0.0,0.0,0.0,6902355,803628779_46336282142,7.0,89.0,33.0,U,2.0,62383.68,6.0,9.0
403722045_67413976908_904649,0,1,1,0,0,0.0,13.0,8.0,0.0,0.0,3658729,154650087_82300953315,21.0,263.0,66.0,F,2.0,36392.4,3.0,6.0
40380293_1558582626_810177,0,1,0,0,0,0.0,31.0,0.0,0.0,0.0,971149,55768608_42138592403,9.0,109.0,25.0,F,2.0,34026.04,6.0,9.0
403827082_75775329769_204754,0,1,1,1,1,0.0,14.0,48.0,102.0,18.0,4333518,162192867_83890640806,10.0,126.0,32.0,M,2.0,39164.23,6.0,9.0
403860069_51580661379_746441,0,4,1,1,1,0.0,39.5,49.0,19.0,55.0,6243234,525007448_90758926822,37.0,450.0,54.5,F,2.0,66114.62,0.0,4.0
403900037_60984118746_625524,0,1,1,1,1,0.0,9.0,5.0,167.0,89.0,1636073,754216001_50458923846,7.0,91.0,37.5,U,2.0,65953.03,3.0,6.0
403924337_51394045698_825423,0,1,1,1,1,0.0,10.0,43.0,35.0,71.0,3813163,108292244_68549445350,28.0,346.0,47.0,F,2.0,184201.91,6.0,9.0
403994517_5945447805_542900,0,1,1,1,1,0.0,7.0,6.0,151.0,43.0,8847941,358086211_96376448334,8.0,106.0,42.5,M,2.0,81098.09,0.0,3.0
404030330_89301514359_357610,0,1,1,1,1,0.0,10.0,50.0,43.0,84.0,5959689,485346744_67038508233,20.0,244.0,37.5,M,3.0,63531.49,0.0,3.0
404186899_75963796859_220317,0,1,1,1,1,0.0,7.0,8.0,123.0,27.0,1107033,588467179_7259698439,2.0,34.0,37.0,U,3.0,108100.93,5.0,8.0
404253079_36593806987_212417,0,1,1,1,1,0.0,5.0,7.0,124.0,32.0,5763881,826978001_12907776759,10.0,131.0,57.5,M,2.0,34521.16,6.0,9.0
404262113_34607038805_380442,0,1,1,1,1,0.0,23.0,29.0,330.0,135.0,6259148,198563658_23845242317,7.0,85.0,75.5,M,2.0,401513.55,3.0,6.0
404274347_84695122294_501296,0,1,1,0,0,0.0,16.0,85.0,0.0,0.0,9163836,254550724_45486270399,15.0,189.0,55.0,M,2.0,38700.13,6.0,9.0
404277638_22220273602_185101,0,1,1,1,1,0.0,11.0,19.0,74.0,24.0,5202902,220033167_86340818553,13.0,156.0,45.0,F,2.0,31185.32,1.0,4.0
404288307_64377137520_667206,0,1,3,3,2,0.0,30.0,12.333333333333334,46.0,226.5,5345406,92057432_50639767685,7.0,84.0,30.5,U,2.0,47317.44,2.0,5.0
404330107_42722278961_957860,0,2,1,1,1,0.0,168.0,17.0,69.0,198.0,8680964,518499868_59380501090,12.0,154.0,57.5,F,3.0,57932.1,6.0,9.0
404371556_19003542183_716495,0,1,0,0,0,0.0,3.0,0.0,0.0,0.0,4538983,943620190_81511458751,8.0,103.0,44.0,U,2.0,26559.02,0.0,3.0
404371844_80874754544_574387,0,1,1,2,1,0.0,8.0,27.0,42.5,159.0,7588562,382977754_28469423296,29.0,359.0,65.0,F,2.0,195357.72,4.0,7.0
40441623_76671061507_437335,0,0,0,0,1,0.0,0.0,0.0,0.0,72.0,3912353,493483207_3324649374,16.0,192.0,59.5,F,2.0,43642.37,6.0,9.0
404454975_47744328959_33558,0,1,1,0,0,0.0,64.0,50.0,0.0,0.0,8994165,785270073_8072710137,5.0,70.0,70.5,M,2.0,174251.26,4.0,7.0
404482020_42117324552_92545,0,1,1,1,1,0.0,37.0,7.0,40.0,309.0,3884652,861405268_10497724478,21.0,260.0,61.5,F,2.0,72363.07,1.0,4.0
404596682_19690921297_125913,1,3,1,1,1,87.0,229.0,17.0,55.0,156.0,4917803,45240018_36901124898,4.0,56.0,44.5,U,2.0,66206.57,5.0,8.0
404638119_56385677381_335402,0,5,4,1,0,0.0,28.8,13.75,379.0,0.0,8346839,786113966_94017743956,15.0,183.0,54.0,U,2.0,77633.38,6.0,9.0
404642385_74272065939_314507,0,1,1,0,0,0.0,9.0,42.0,0.0,0.0,946577,298409403_7905995133,7.0,84.0,53.0,U,2.0,30938.76,0.0,3.0
40471102_67535448567_170404,0,2,2,2,2,0.0,38.5,22.0,53.0,30.5,9450972,629684761_35336302328,4.0,59.0,27.0,U,2.0,43730.31,3.0,6.0
404739081_11035319527_540334,0,1,1,1,1,0.0,7.0,5.0,92.0,35.0,5819141,128324197_4477236736,14.0,169.0,33.5,F,2.0,100456.11,3.0,6.0
404755201_13476751000_632149,0,1,1,2,2,0.0,8.0,13.0,66.0,38.0,1522030,193062226_12314650999,14.0,178.0,51.0,F,2.0,30532.19,4.0,7.0
404757482_86513921790_636337,0,0,1,1,1,0.0,0.0,4.0,53.0,47.0,1055299,524645440_99285081591,5.0,71.0,30.5,U,2.0,31295.68,3.0,6.0
404761324_12267003470_999090,0,1,1,1,1,0.0,12.0,45.0,141.0,75.0,6208954,555107613_4315691224,14.0,168.0,46.5,M,2.0,117722.49,5.0,8.0
404765451_84745542003_770057,0,2,1,0,0,0.0,10.0,44.0,0.0,0.0,8924994,155316954_40421263705,14.0,171.0,83.0,M,2.0,681965.04,6.0,9.0
404770421_68000209065_385549,0,1,1,2,2,0.0,8.0,41.0,55.5,36.5,779389,999995931_60089148022,10.0,124.0,47.5,F,2.0,86315.14,5.0,8.0
404870521_32046232932_124379,0,3,3,1,1,0.0,26.666666666666668,15.333333333333334,91.0,56.0,9853259,340825937_63543397717,4.0,49.0,45.5,U,4.0,54001.45,6.0,9.0
404877539_62529320843_135943,0,1,1,1,1,0.0,24.0,28.0,113.0,123.0,6018395,999874961_71184565941,12.0,149.0,52.5,M,3.0,512634.29,5.0,8.0
404885040_21420555144_521128,0,1,1,1,1,0.0,42.0,57.0,37.0,129.0,6222741,1296579_11024420886,11.0,142.0,65.5,M,2.0,31019.96,0.0,3.0
404886411_22923402813_585246,0,1,0,0,0,0.0,105.0,0.0,0.0,0.0,4025125,970146421_52958418396,21.0,261.0,68.5,M,5.0,238760.49,6.0,9.0
404926641_34600937373_525496,0,1,0,0,0,0.0,61.0,0.0,0.0,0.0,1169570,246503573_52193887368,17.0,210.0,39.0,M,2.0,27643.9,6.0,9.0
404929193_32611887540_534971,0,1,1,1,1,0.0,7.0,21.0,98.0,46.0,1468988,569553646_4002237909,5.0,60.0,57.0,M,2.0,28293.44,3.0,6.0
404943853_92348466008_12409,0,1,1,1,1,0.0,5.0,4.0,61.0,152.0,5434444,678177393_65236149180,6.0,81.0,24.5,U,2.0,45087.05,4.0,7.0
404961500_43706409981_294163,0,1,0,0,0,0.0,58.0,0.0,0.0,0.0,1997445,763987262_68102240292,14.0,169.0,81.0,F,2.0,99036.41,3.0,6.0
404975931_5570999121_192948,0,1,1,1,1,0.0,7.0,45.0,99.0,42.0,3052460,74710174_9736531820,26.0,320.0,54.5,M,3.0,244611.39,5.0,8.0
405027734_47098798310_899437,0,1,1,2,2,0.0,34.0,11.0,93.0,160.0,8627548,559530496_17789484703,4.0,59.0,51.5,U,2.0,51190.85,2.0,5.0
40507907_54249604058_898946,0,1,0,0,0,0.0,29.0,0.0,0.0,0.0,3009581,267957924_35415575581,6.0,76.0,55.5,U,2.0,41715.05,4.0,7.0
405079582_10237714574_100661,0,1,1,1,1,0.0,6.0,8.0,46.0,47.0,4714730,604066847_17208947342,9.0,109.0,26.5,M,2.0,58072.74,6.0,9.0
405124607_21060394602_943669,0,1,0,0,0,0.0,92.0,0.0,0.0,0.0,9799347,401853081_57519526263,6.0,82.0,38.0,U,2.0,61279.97,6.0,9.0
405139901_78110298318_495251,0,1,0,0,0,0.0,489.0,0.0,0.0,0.0,2527174,409338033_87370394135,11.0,142.0,25.0,M,2.0,27959.53,0.0,3.0
405144771_60698974668_622801,1,2,1,1,1,45.0,8.0,43.0,63.0,68.0,3271450,155061895_88062610431,55.0,669.0,48.5,M,4.0,219932.98,0.0,3.0
405146809_11719211625_7557,0,1,0,0,0,0.0,18.0,0.0,0.0,0.0,841843,93569185_27125768639,12.0,152.0,44.5,F,2.0,102674.03,5.0,8.0
405203188_4586939881_748146,0,1,1,1,0,0.0,32.0,9.0,53.0,0.0,8609715,385797814_90660307340,8.0,98.0,49.0,U,2.0,122483.75,0.0,3.0
405215907_7562913156_921272,0,3,2,3,2,0.0,74.66666666666667,43.5,23.333333333333332,122.0,3629373,224780695_82875075915,30.0,363.0,62.0,F,2.0,153249.16999999998,5.0,8.0
40525958_83994601674_856687,0,1,1,1,1,0.0,55.0,120.0,62.0,193.0,7179464,162386618_77033143326,14.0,175.0,35.5,F,2.0,35163.48,1.0,4.0
405276436_27159477627_313326,0,1,1,3,2,0.0,337.0,190.0,95.33333333333333,473.0,962572,730779805_48727309801,6.0,83.0,40.5,U,2.0,245762.71,5.0,8.0
405284822_71679714178_619467,0,1,0,0,0,0.0,16.0,0.0,0.0,0.0,8518108,524588704_34511445354,15.0,189.0,63.0,M,2.0,92844.59,5.0,8.0
405431691_89424458096_998892,0,4,2,1,0,0.0,371.0,66.5,49.0,0.0,6639480,308111211_19907782621,18.0,226.0,63.0,F,2.0,144120.91999999998,4.0,7.0
405517838_17925190101_872687,0,1,0,0,0,0.0,24.0,0.0,0.0,0.0,7973780,267302177_12469663134,28.0,339.0,73.0,M,3.0,171452.11,6.0,9.0
405535514_1251328766_571658,0,2,1,0,0,0.0,220.0,206.0,0.0,0.0,9889747,284670319_80033895422,13.0,166.0,51.0,M,2.0,110406.17,2.0,5.0
405575936_67642514478_163728,0,2,1,0,0,0.0,55.5,35.0,0.0,0.0,1868660,477667049_67268410708,12.0,144.0,47.0,F,2.0,47081.0,0.0,3.0
405604099_73839668651_840168,0,1,1,3,3,0.0,6.0,8.0,47.333333333333336,21.333333333333332,6220312,162230076_8995463361,18.0,223.0,58.5,M,3.0,23947.28,6.0,9.0
405648719_23461091475_213725,0,1,1,1,0,0.0,9.0,9.0,128.0,0.0,2773719,223599247_24807250355,5.0,66.0,18.5,U,3.0,26450.71,1.0,4.0
405673003_95990327466_955538,0,1,0,0,0,0.0,11.0,0.0,0.0,0.0,568717,883634768_20671826333,13.0,163.0,34.0,M,2.0,91550.26,0.0,3.0
405703104_21120671463_913951,0,1,1,1,1,0.0,20.0,50.0,114.0,80.0,5822736,379576410_35824880556,28.0,337.0,59.0,M,3.0,323925.1,6.0,9.0
405709745_58907905115_130271,0,2,0,0,0,0.0,29.0,0.0,0.0,0.0,1515115,381730574_85553029586,13.0,161.0,38.0,M,3.0,114923.94,6.0,9.0
405712948_66377651346_571697,0,1,1,1,1,0.0,15.0,13.0,109.0,33.0,6513834,622954923_90540935497,20.0,250.0,51.5,M,3.0,799823.42,3.0,7.0
405759869_80475621210_777002,0,3,3,1,0,0.0,70.33333333333333,71.33333333333333,37.0,0.0,1206850,970789269_13925913332,8.0,96.0,68.0,F,2.0,107454.35,4.0,7.0
405776866_18313260953_986374,0,1,1,1,0,0.0,11.0,23.0,88.0,0.0,1406494,243794256_83607027284,14.0,172.0,42.0,M,2.0,55242.27,5.0,8.0
405817041_77153068032_78968,0,1,1,1,2,0.0,11.0,27.0,52.0,968.0,1906211,414887322_59655002593,14.0,168.0,53.0,F,2.0,232320.54,0.0,3.0
405823592_34618321688_775835,0,1,1,1,1,0.0,14.0,24.0,108.0,105.0,9555295,345555793_48588397827,7.0,88.0,48.0,U,2.0,88546.25,4.0,7.0
405828420_54957579238_161129,0,2,0,0,0,0.0,49.5,0.0,0.0,0.0,102859,515656502_36819456445,7.0,89.0,72.0,U,2.0,57714.95,2.0,5.0
405836716_65480862746_813610,0,1,1,2,1,0.0,5.0,41.0,50.5,62.0,9725005,195992626_6264853517,15.0,183.0,39.5,M,3.0,327227.36,2.0,5.0
405861276_87667082035_575630,0,1,0,0,0,0.0,18.0,0.0,0.0,0.0,2683014,98921163_3161514906,35.0,425.0,59.0,F,2.0,61776.71,1.0,4.0
405924291_10005313297_665762,0,1,2,2,2,0.0,16.0,8.0,53.0,30.5,6824514,893517728_92159561767,10.0,131.0,34.5,M,2.0,35166.43,1.0,4.0
405933939_35103399908_784119,0,1,0,0,0,0.0,48.0,0.0,0.0,0.0,8446955,650751374_71705631336,8.0,103.0,52.0,U,2.0,470152.9,4.0,7.0
405937429_38138687643_656025,0,1,1,1,1,0.0,6.0,4.0,85.0,783.0,5202386,231882394_70378327145,3.0,47.0,21.5,U,2.0,45178.51,6.0,9.0
4060208_53148207895_898551,0,1,0,0,0,0.0,10.0,0.0,0.0,0.0,1246588,954749150_86886036716,5.0,62.0,53.5,U,2.0,119439.36,4.0,8.0
406045902_45583783624_796418,0,1,1,0,0,0.0,8.0,11.0,0.0,0.0,2580200,798889282_36516470973,13.0,160.0,33.0,F,2.0,31135.29,2.0,5.0
406094504_97723757066_977020,0,1,1,1,1,0.0,8.0,67.0,33.0,60.0,5644611,757517960_52322017596,20.0,242.0,62.5,F,2.0,77027.53,6.0,9.0
406156060_30178780103_533389,0,1,0,0,0,0.0,124.0,0.0,0.0,0.0,1858427,974894929_36722759814,6.0,79.0,26.0,U,2.0,35272.74,2.0,6.0
406179847_9731321306_843989,0,1,1,1,1,0.0,6.0,67.0,192.0,42.0,3510917,237926268_34182273447,6.0,72.0,42.5,U,3.0,335165.71,3.0,6.0
406231450_90112908897_226373,0,2,1,1,1,0.0,22.5,5.0,182.0,77.0,1425263,881172140_20691407519,10.0,124.0,26.5,M,2.0,70155.29999999999,3.0,6.0
406251391_62012312411_147789,0,4,0,0,0,0.0,56.25,0.0,0.0,0.0,803476,63260193_27141503859,6.0,76.0,29.0,M,2.0,81856.45,1.0,5.0
406289402_24238052456_346740,0,1,1,1,0,0.0,6.0,5.0,51.0,0.0,6584723,728634078_53807956871,10.0,121.0,28.5,M,3.0,40121.76,6.0,9.0
406340143_67128888391_417851,0,0,0,1,1,0.0,0.0,0.0,3.0,24.0,829637,668271785_73919353418,6.0,74.0,20.5,U,2.0,28688.54,0.0,3.0
406361343_39810067429_544190,0,1,0,0,0,0.0,36.0,0.0,0.0,0.0,5827444,407517728_81084051792,16.0,192.0,57.5,F,3.0,118319.14,3.0,6.0
406386382_19872767775_288279,0,1,1,1,1,0.0,12.0,5.0,78.0,167.0,6977190,83936387_37924487551,16.0,198.0,48.5,F,2.0,30448.29,0.0,3.0
406434538_75671614330_60727,0,1,4,3,3,0.0,99.0,7.0,117.66666666666667,142.33333333333334,7878692,849979977_27089859471,5.0,70.0,39.5,U,2.0,213105.37,3.0,6.0
